Material / SKU ID,Material description,Business Unit,SKU Category,SKU Importance,Site ID,Category,Safety Stock (SS),Maximum Stock (Max),Replenishment / transportation lead time,Current on-hand inventory quantity,Safety Stock (Days),Cycle Stock (Units),Cycle Stock (Days),Maximum Stock (Days),Week,Week_Index,Forecast quantity,Confirmed supply quantities,Planned supply quantities,Supply status,Site,Factory ID,Site Description,Location,Region,Lat,Long,Latitude,Longitude,Unit Price
SKU_0002,Medical Device for SKU_0002,MDS,C,1,DC3,Medical Devices & Diagnostics,88,227,4,253,28,88,28,72,Week_5,5,16,0,0,None,DC,F1,South Central Logistics Hub - Dallas,Dallas,South,32.7767,-96.797,32.7767,-96.797,23.0
SKU_0002,Medical Device for SKU_0002,MDS,C,1,DC3,Medical Devices & Diagnostics,88,227,4,253,28,88,28,72,Week_6,6,18,170,0,Confirmed,DC,F1,South Central Logistics Hub - Dallas,Dallas,South,32.7767,-96.797,32.7767,-96.797,23.0
SKU_0002,Medical Device for SKU_0002,MDS,C,1,DC3,Medical Devices & Diagnostics,88,227,4,253,28,88,28,72,Week_7,7,21,0,0,None,DC,F1,South Central Logistics Hub - Dallas,Dallas,South,32.7767,-96.797,32.7767,-96.797,23.0
SKU_0002,Medical Device for SKU_0002,MDS,C,1,DC3,Medical Devices & Diagnostics,88,227,4,253,28,88,28,72,Week_8,8,19,0,0,None,DC,F1,South Central Logistics Hub - Dallas,Dallas,South,32.7767,-96.797,32.7767,-96.797,23.0
SKU_0002,Medical Device for SKU_0002,MDS,C,1,DC3,Medical Devices & Diagnostics,88,227,4,253,28,88,28,72,Week_9,9,29,41,0,Confirmed,DC,F1,South Central Logistics Hub - Dallas,Dallas,South,32.7767,-96.797,32.7767,-96.797,23.0
SKU_0002,Medical Device for SKU_0002,MDS,C,1,DC3,Medical Devices & Diagnostics,88,227,4,253,28,88,28,72,Week_10,10,24,0,0,None,DC,F1,South Central Logistics Hub - Dallas,Dallas,South,32.7767,-96.797,32.7767,-96.797,23.0
SKU_0002,Medical Device for SKU_0002,MDS,C,1,DC3,Medical Devices & Diagnostics,88,227,4,253,28,88,28,72,Week_11,11,15,0,0,None,DC,F1,South Central Logistics Hub - Dallas,Dallas,South,32.7767,-96.797,32.7767,-96.797,23.0
SKU_0002,Medical Device for SKU_0002,MDS,C,1,DC3,Medical Devices & Diagnostics,88,227,4,253,28,88,28,72,Week_12,12,23,45,0,Confirmed,DC,F1,South Central Logistics Hub - Dallas,Dallas,South,32.7767,-96.797,32.7767,-96.797,23.0
SKU_0002,Medical Device for SKU_0002,MDS,C,1,DC4,Medical Devices & Diagnostics,458,1476,3,35,28,344,21,90,Week_1,1,107,0,137,None,DC,F1,Northwest Fulfillment Center - Seattle,Seattle,Northwest,47.6062,-122.3321,47.6062,-122.3321,39.53
SKU_0002,Medical Device for SKU_0002,MDS,C,1,DC4,Medical Devices & Diagnostics,458,1476,3,35,28,344,21,90,Week_2,2,189,336,0,Confirmed,DC,F1,Northwest Fulfillment Center - Seattle,Seattle,Northwest,47.6062,-122.3321,47.6062,-122.3321,39.53
SKU_0002,Medical Device for SKU_0002,MDS,C,1,DC4,Medical Devices & Diagnostics,458,1476,3,35,28,344,21,90,Week_3,3,105,0,0,None,DC,F1,Northwest Fulfillment Center - Seattle,Seattle,Northwest,47.6062,-122.3321,47.6062,-122.3321,39.53
SKU_0002,Medical Device for SKU_0002,MDS,C,1,DC4,Medical Devices & Diagnostics,458,1476,3,35,28,344,21,90,Week_4,4,137,0,0,None,DC,F1,Northwest Fulfillment Center - Seattle,Seattle,Northwest,47.6062,-122.3321,47.6062,-122.3321,39.53
SKU_0002,Medical Device for SKU_0002,MDS,C,1,DC4,Medical Devices & Diagnostics,458,1476,3,35,28,344,21,90,Week_5,5,140,334,0,Confirmed,DC,F1,Northwest Fulfillment Center - Seattle,Seattle,Northwest,47.6062,-122.3321,47.6062,-122.3321,39.53
SKU_0002,Medical Device for SKU_0002,MDS,C,1,DC4,Medical Devices & Diagnostics,458,1476,3,35,28,344,21,90,Week_6,6,163,0,327,None,DC,F1,Northwest Fulfillment Center - Seattle,Seattle,Northwest,47.6062,-122.3321,47.6062,-122.3321,39.53
SKU_0002,Medical Device for SKU_0002,MDS,C,1,DC4,Medical Devices & Diagnostics,458,1476,3,35,28,344,21,90,Week_7,7,156,0,0,None,DC,F1,Northwest Fulfillment Center - Seattle,Seattle,Northwest,47.6062,-122.3321,47.6062,-122.3321,39.53
SKU_0002,Medical Device for SKU_0002,MDS,C,1,DC4,Medical Devices & Diagnostics,458,1476,3,35,28,344,21,90,Week_8,8,123,0,0,None,DC,F1,Northwest Fulfillment Center - Seattle,Seattle,Northwest,47.6062,-122.3321,47.6062,-122.3321,39.53
SKU_0002,Medical Device for SKU_0002,MDS,C,1,DC4,Medical Devices & Diagnostics,458,1476,3,35,28,344,21,90,Week_9,9,108,239,0,Confirmed,DC,F1,Northwest Fulfillment Center - Seattle,Seattle,Northwest,47.6062,-122.3321,47.6062,-122.3321,39.53
SKU_0002,Medical Device for SKU_0002,MDS,C,1,DC4,Medical Devices & Diagnostics,458,1476,3,35,28,344,21,90,Week_10,10,141,0,232,None,DC,F1,Northwest Fulfillment Center - Seattle,Seattle,Northwest,47.6062,-122.3321,47.6062,-122.3321,39.53
SKU_0002,Medical Device for SKU_0002,MDS,C,1,DC4,Medical Devices & Diagnostics,458,1476,3,35,28,344,21,90,Week_11,11,124,0,0,None,DC,F1,Northwest Fulfillment Center - Seattle,Seattle,Northwest,47.6062,-122.3321,47.6062,-122.3321,39.53
SKU_0002,Medical Device for SKU_0002,MDS,C,1,DC4,Medical Devices & Diagnostics,458,1476,3,35,28,344,21,90,Week_12,12,81,327,0,Confirmed,DC,F1,Northwest Fulfillment Center - Seattle,Seattle,Northwest,47.6062,-122.3321,47.6062,-122.3321,39.53
SKU_0002,Medical Device for SKU_0002,MDS,C,1,DC5,Medical Devices & Diagnostics,222,530,3,408,28,166,21,67,Week_1,1,36,0,0,None,DC,F1,Southeast Distribution Center - Miami,Miami,Southeast,25.7617,-80.1918,25.7617,-80.1918,14.49
SKU_0002,Medical Device for SKU_0002,MDS,C,1,DC5,Medical Devices & Diagnostics,222,530,3,408,28,166,21,67,Week_2,2,67,0,0,None,DC,F1,Southeast Distribution Center - Miami,Miami,Southeast,25.7617,-80.1918,25.7617,-80.1918,14.49
SKU_0002,Medical Device for SKU_0002,MDS,C,1,DC5,Medical Devices & Diagnostics,222,530,3,408,28,166,21,67,Week_3,3,46,0,100,None,DC,F1,Southeast Distribution Center - Miami,Miami,Southeast,25.7617,-80.1918,25.7617,-80.1918,14.49
SKU_0002,Medical Device for SKU_0002,MDS,C,1,DC5,Medical Devices & Diagnostics,222,530,3,408,28,166,21,67,Week_4,4,42,0,0,None,DC,F1,Southeast Distribution Center - Miami,Miami,Southeast,25.7617,-80.1918,25.7617,-80.1918,14.49
SKU_0002,Medical Device for SKU_0002,MDS,C,1,DC5,Medical Devices & Diagnostics,222,530,3,408,28,166,21,67,Week_5,5,62,0,0,None,DC,F1,Southeast Distribution Center - Miami,Miami,Southeast,25.7617,-80.1918,25.7617,-80.1918,14.49
SKU_0002,Medical Device for SKU_0002,MDS,C,1,DC5,Medical Devices & Diagnostics,222,530,3,408,28,166,21,67,Week_6,6,61,116,0,Confirmed,DC,F1,Southeast Distribution Center - Miami,Miami,Southeast,25.7617,-80.1918,25.7617,-80.1918,14.49
SKU_0002,Medical Device for SKU_0002,MDS,C,1,DC5,Medical Devices & Diagnostics,222,530,3,408,28,166,21,67,Week_7,7,46,0,0,None,DC,F1,Southeast Distribution Center - Miami,Miami,Southeast,25.7617,-80.1918,25.7617,-80.1918,14.49
SKU_0002,Medical Device for SKU_0002,MDS,C,1,DC5,Medical Devices & Diagnostics,222,530,3,408,28,166,21,67,Week_8,8,54,0,0,None,DC,F1,Southeast Distribution Center - Miami,Miami,Southeast,25.7617,-80.1918,25.7617,-80.1918,14.49
SKU_0002,Medical Device for SKU_0002,MDS,C,1,DC5,Medical Devices & Diagnostics,222,530,3,408,28,166,21,67,Week_9,9,34,160,0,Confirmed,DC,F1,Southeast Distribution Center - Miami,Miami,Southeast,25.7617,-80.1918,25.7617,-80.1918,14.49
SKU_0002,Medical Device for SKU_0002,MDS,C,1,DC5,Medical Devices & Diagnostics,222,530,3,408,28,166,21,67,Week_10,10,62,0,132,None,DC,F1,Southeast Distribution Center - Miami,Miami,Southeast,25.7617,-80.1918,25.7617,-80.1918,14.49
SKU_0002,Medical Device for SKU_0002,MDS,C,1,DC5,Medical Devices & Diagnostics,222,530,3,408,28,166,21,67,Week_11,11,47,0,0,None,DC,F1,Southeast Distribution Center - Miami,Miami,Southeast,25.7617,-80.1918,25.7617,-80.1918,14.49
SKU_0002,Medical Device for SKU_0002,MDS,C,1,DC5,Medical Devices & Diagnostics,222,530,3,408,28,166,21,67,Week_12,12,44,0,0,None,DC,F1,Southeast Distribution Center - Miami,Miami,Southeast,25.7617,-80.1918,25.7617,-80.1918,14.49
SKU_0002,Medical Device for SKU_0002,MDS,C,1,F1,Medical Devices & Diagnostics,1570,5333,6,1739,28,2355,42,95,Week_1,1,737,1531,0,Confirmed,Factory,F1,Midwest Manufacturing Hub - Detroit,Detroit,Midwest,42.3314,-83.0458,42.3314,-83.0458,23.94
SKU_0002,Medical Device for SKU_0002,MDS,C,1,F1,Medical Devices & Diagnostics,1570,5333,6,1739,28,2355,42,95,Week_2,2,801,0,0,None,Factory,F1,Midwest Manufacturing Hub - Detroit,Detroit,Midwest,42.3314,-83.0458,42.3314,-83.0458,23.94
SKU_0002,Medical Device for SKU_0002,MDS,C,1,F1,Medical Devices & Diagnostics,1570,5333,6,1739,28,2355,42,95,Week_3,3,737,0,540,None,Factory,F1,Midwest Manufacturing Hub - Detroit,Detroit,Midwest,42.3314,-83.0458,42.3314,-83.0458,23.94
SKU_0002,Medical Device for SKU_0002,MDS,C,1,F1,Medical Devices & Diagnostics,1570,5333,6,1739,28,2355,42,95,Week_4,4,1748,2909,0,Confirmed,Factory,F1,Midwest Manufacturing Hub - Detroit,Detroit,Midwest,42.3314,-83.0458,42.3314,-83.0458,23.94
SKU_0002,Medical Device for SKU_0002,MDS,C,1,F1,Medical Devices & Diagnostics,1570,5333,6,1739,28,2355,42,95,Week_5,5,286,0,1157,None,Factory,F1,Midwest Manufacturing Hub - Detroit,Detroit,Midwest,42.3314,-83.0458,42.3314,-83.0458,23.94
SKU_0002,Medical Device for SKU_0002,MDS,C,1,F1,Medical Devices & Diagnostics,1570,5333,6,1739,28,2355,42,95,Week_6,6,233,0,0,None,Factory,F1,Midwest Manufacturing Hub - Detroit,Detroit,Midwest,42.3314,-83.0458,42.3314,-83.0458,23.94
SKU_0002,Medical Device for SKU_0002,MDS,C,1,F1,Medical Devices & Diagnostics,1570,5333,6,1739,28,2355,42,95,Week_7,7,0,2840,0,Confirmed,Factory,F1,Midwest Manufacturing Hub - Detroit,Detroit,Midwest,42.3314,-83.0458,42.3314,-83.0458,23.94
SKU_0002,Medical Device for SKU_0002,MDS,C,1,F1,Medical Devices & Diagnostics,1570,5333,6,1739,28,2355,42,95,Week_8,8,440,0,0,None,Factory,F1,Midwest Manufacturing Hub - Detroit,Detroit,Midwest,42.3314,-83.0458,42.3314,-83.0458,23.94
SKU_0002,Medical Device for SKU_0002,MDS,C,1,F1,Medical Devices & Diagnostics,1570,5333,6,1739,28,2355,42,95,Week_9,9,568,1500,0,Confirmed,Factory,F1,Midwest Manufacturing Hub - Detroit,Detroit,Midwest,42.3314,-83.0458,42.3314,-83.0458,23.94
SKU_0002,Medical Device for SKU_0002,MDS,C,1,F1,Medical Devices & Diagnostics,1570,5333,6,1739,28,2355,42,95,Week_10,10,0,0,0,None,Factory,F1,Midwest Manufacturing Hub - Detroit,Detroit,Midwest,42.3314,-83.0458,42.3314,-83.0458,23.94
SKU_0002,Medical Device for SKU_0002,MDS,C,1,F1,Medical Devices & Diagnostics,1570,5333,6,1739,28,2355,42,95,Week_11,11,372,0,0,None,Factory,F1,Midwest Manufacturing Hub - Detroit,Detroit,Midwest,42.3314,-83.0458,42.3314,-83.0458,23.94
SKU_0002,Medical Device for SKU_0002,MDS,C,1,F1,Medical Devices & Diagnostics,1570,5333,6,1739,28,2355,42,95,Week_12,12,0,3819,0,Confirmed,Factory,F1,Midwest Manufacturing Hub - Detroit,Detroit,Midwest,42.3314,-83.0458,42.3314,-83.0458,23.94
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC1,Surgical & Mechanical,291,903,2,64,28,146,14,87,Week_1,1,72,0,0,None,DC,F1,Northeast Regional DC - New York,New York,Northeast,40.7128,-74.006,40.7128,-74.006,30.41
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC1,Surgical & Mechanical,291,903,2,64,28,146,14,87,Week_2,2,73,0,138,None,DC,F1,Northeast Regional DC - New York,New York,Northeast,40.7128,-74.006,40.7128,-74.006,30.41
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC1,Surgical & Mechanical,291,903,2,64,28,146,14,87,Week_3,3,52,0,0,None,DC,F1,Northeast Regional DC - New York,New York,Northeast,40.7128,-74.006,40.7128,-74.006,30.41
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC1,Surgical & Mechanical,291,903,2,64,28,146,14,87,Week_4,4,80,0,170,None,DC,F1,Northeast Regional DC - New York,New York,Northeast,40.7128,-74.006,40.7128,-74.006,30.41
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC1,Surgical & Mechanical,291,903,2,64,28,146,14,87,Week_5,5,95,0,0,None,DC,F1,Northeast Regional DC - New York,New York,Northeast,40.7128,-74.006,40.7128,-74.006,30.41
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC1,Surgical & Mechanical,291,903,2,64,28,146,14,87,Week_6,6,74,0,0,None,DC,F1,Northeast Regional DC - New York,New York,Northeast,40.7128,-74.006,40.7128,-74.006,30.41
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC1,Surgical & Mechanical,291,903,2,64,28,146,14,87,Week_7,7,69,112,0,Confirmed,DC,F1,Northeast Regional DC - New York,New York,Northeast,40.7128,-74.006,40.7128,-74.006,30.41
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC1,Surgical & Mechanical,291,903,2,64,28,146,14,87,Week_8,8,86,0,0,None,DC,F1,Northeast Regional DC - New York,New York,Northeast,40.7128,-74.006,40.7128,-74.006,30.41
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC1,Surgical & Mechanical,291,903,2,64,28,146,14,87,Week_9,9,58,110,0,Confirmed,DC,F1,Northeast Regional DC - New York,New York,Northeast,40.7128,-74.006,40.7128,-74.006,30.41
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC1,Surgical & Mechanical,291,903,2,64,28,146,14,87,Week_10,10,82,0,0,None,DC,F1,Northeast Regional DC - New York,New York,Northeast,40.7128,-74.006,40.7128,-74.006,30.41
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC1,Surgical & Mechanical,291,903,2,64,28,146,14,87,Week_11,11,55,0,0,None,DC,F1,Northeast Regional DC - New York,New York,Northeast,40.7128,-74.006,40.7128,-74.006,30.41
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC1,Surgical & Mechanical,291,903,2,64,28,146,14,87,Week_12,12,43,0,0,None,DC,F1,Northeast Regional DC - New York,New York,Northeast,40.7128,-74.006,40.7128,-74.006,30.41
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC2,Surgical & Mechanical,195,775,2,722,28,98,14,111,Week_1,1,64,0,0,None,DC,F1,West Coast Distribution Center - LA,Los Angeles,West,34.0522,-118.2437,34.0522,-118.2437,21.87
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC2,Surgical & Mechanical,195,775,2,722,28,98,14,111,Week_2,2,35,140,0,Confirmed,DC,F1,West Coast Distribution Center - LA,Los Angeles,West,34.0522,-118.2437,34.0522,-118.2437,21.87
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC2,Surgical & Mechanical,195,775,2,722,28,98,14,111,Week_3,3,32,0,0,None,DC,F1,West Coast Distribution Center - LA,Los Angeles,West,34.0522,-118.2437,34.0522,-118.2437,21.87
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC2,Surgical & Mechanical,195,775,2,722,28,98,14,111,Week_4,4,48,0,0,None,DC,F1,West Coast Distribution Center - LA,Los Angeles,West,34.0522,-118.2437,34.0522,-118.2437,21.87
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC2,Surgical & Mechanical,195,775,2,722,28,98,14,111,Week_5,5,36,82,0,Confirmed,DC,F1,West Coast Distribution Center - LA,Los Angeles,West,34.0522,-118.2437,34.0522,-118.2437,21.87
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC2,Surgical & Mechanical,195,775,2,722,28,98,14,111,Week_6,6,55,84,0,Confirmed,DC,F1,West Coast Distribution Center - LA,Los Angeles,West,34.0522,-118.2437,34.0522,-118.2437,21.87
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC2,Surgical & Mechanical,195,775,2,722,28,98,14,111,Week_7,7,52,98,0,Confirmed,DC,F1,West Coast Distribution Center - LA,Los Angeles,West,34.0522,-118.2437,34.0522,-118.2437,21.87
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC2,Surgical & Mechanical,195,775,2,722,28,98,14,111,Week_8,8,39,0,0,None,DC,F1,West Coast Distribution Center - LA,Los Angeles,West,34.0522,-118.2437,34.0522,-118.2437,21.87
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC2,Surgical & Mechanical,195,775,2,722,28,98,14,111,Week_9,9,39,76,0,Confirmed,DC,F1,West Coast Distribution Center - LA,Los Angeles,West,34.0522,-118.2437,34.0522,-118.2437,21.87
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC2,Surgical & Mechanical,195,775,2,722,28,98,14,111,Week_10,10,53,93,0,Confirmed,DC,F1,West Coast Distribution Center - LA,Los Angeles,West,34.0522,-118.2437,34.0522,-118.2437,21.87
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC2,Surgical & Mechanical,195,775,2,722,28,98,14,111,Week_11,11,47,99,0,Confirmed,DC,F1,West Coast Distribution Center - LA,Los Angeles,West,34.0522,-118.2437,34.0522,-118.2437,21.87
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC2,Surgical & Mechanical,195,775,2,722,28,98,14,111,Week_12,12,38,0,0,None,DC,F1,West Coast Distribution Center - LA,Los Angeles,West,34.0522,-118.2437,34.0522,-118.2437,21.87
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC3,Surgical & Mechanical,112,312,4,244,28,112,28,78,Week_1,1,24,0,0,None,DC,F1,South Central Logistics Hub - Dallas,Dallas,South,32.7767,-96.797,32.7767,-96.797,39.24
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC3,Surgical & Mechanical,112,312,4,244,28,112,28,78,Week_2,2,29,53,0,Confirmed,DC,F1,South Central Logistics Hub - Dallas,Dallas,South,32.7767,-96.797,32.7767,-96.797,39.24
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC3,Surgical & Mechanical,112,312,4,244,28,112,28,78,Week_3,3,31,50,0,Confirmed,DC,F1,South Central Logistics Hub - Dallas,Dallas,South,32.7767,-96.797,32.7767,-96.797,39.24
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC3,Surgical & Mechanical,112,312,4,244,28,112,28,78,Week_4,4,32,0,0,None,DC,F1,South Central Logistics Hub - Dallas,Dallas,South,32.7767,-96.797,32.7767,-96.797,39.24
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC3,Surgical & Mechanical,112,312,4,244,28,112,28,78,Week_5,5,19,0,0,None,DC,F1,South Central Logistics Hub - Dallas,Dallas,South,32.7767,-96.797,32.7767,-96.797,39.24
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC3,Surgical & Mechanical,112,312,4,244,28,112,28,78,Week_6,6,35,52,0,Confirmed,DC,F1,South Central Logistics Hub - Dallas,Dallas,South,32.7767,-96.797,32.7767,-96.797,39.24
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC3,Surgical & Mechanical,112,312,4,244,28,112,28,78,Week_7,7,31,0,0,None,DC,F1,South Central Logistics Hub - Dallas,Dallas,South,32.7767,-96.797,32.7767,-96.797,39.24
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC3,Surgical & Mechanical,112,312,4,244,28,112,28,78,Week_8,8,29,60,0,Confirmed,DC,F1,South Central Logistics Hub - Dallas,Dallas,South,32.7767,-96.797,32.7767,-96.797,39.24
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC3,Surgical & Mechanical,112,312,4,244,28,112,28,78,Week_9,9,19,154,0,Confirmed,DC,F1,South Central Logistics Hub - Dallas,Dallas,South,32.7767,-96.797,32.7767,-96.797,39.24
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC3,Surgical & Mechanical,112,312,4,244,28,112,28,78,Week_10,10,29,55,0,Confirmed,DC,F1,South Central Logistics Hub - Dallas,Dallas,South,32.7767,-96.797,32.7767,-96.797,39.24
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC3,Surgical & Mechanical,112,312,4,244,28,112,28,78,Week_11,11,24,79,0,Confirmed,DC,F1,South Central Logistics Hub - Dallas,Dallas,South,32.7767,-96.797,32.7767,-96.797,39.24
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC3,Surgical & Mechanical,112,312,4,244,28,112,28,78,Week_12,12,21,0,0,None,DC,F1,South Central Logistics Hub - Dallas,Dallas,South,32.7767,-96.797,32.7767,-96.797,39.24
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC4,Surgical & Mechanical,466,1368,4,404,28,466,28,82,Week_1,1,116,268,0,Confirmed,DC,F1,Northwest Fulfillment Center - Seattle,Seattle,Northwest,47.6062,-122.3321,47.6062,-122.3321,31.66
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC4,Surgical & Mechanical,466,1368,4,404,28,466,28,82,Week_2,2,150,0,0,None,DC,F1,Northwest Fulfillment Center - Seattle,Seattle,Northwest,47.6062,-122.3321,47.6062,-122.3321,31.66
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC4,Surgical & Mechanical,466,1368,4,404,28,466,28,82,Week_3,3,92,635,0,Confirmed,DC,F1,Northwest Fulfillment Center - Seattle,Seattle,Northwest,47.6062,-122.3321,47.6062,-122.3321,31.66
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC4,Surgical & Mechanical,466,1368,4,404,28,466,28,82,Week_4,4,112,0,0,None,DC,F1,Northwest Fulfillment Center - Seattle,Seattle,Northwest,47.6062,-122.3321,47.6062,-122.3321,31.66
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC4,Surgical & Mechanical,466,1368,4,404,28,466,28,82,Week_5,5,83,201,0,Confirmed,DC,F1,Northwest Fulfillment Center - Seattle,Seattle,Northwest,47.6062,-122.3321,47.6062,-122.3321,31.66
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC4,Surgical & Mechanical,466,1368,4,404,28,466,28,82,Week_6,6,129,202,0,Confirmed,DC,F1,Northwest Fulfillment Center - Seattle,Seattle,Northwest,47.6062,-122.3321,47.6062,-122.3321,31.66
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC4,Surgical & Mechanical,466,1368,4,404,28,466,28,82,Week_7,7,102,331,0,Confirmed,DC,F1,Northwest Fulfillment Center - Seattle,Seattle,Northwest,47.6062,-122.3321,47.6062,-122.3321,31.66
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC4,Surgical & Mechanical,466,1368,4,404,28,466,28,82,Week_8,8,96,266,0,Confirmed,DC,F1,Northwest Fulfillment Center - Seattle,Seattle,Northwest,47.6062,-122.3321,47.6062,-122.3321,31.66
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC4,Surgical & Mechanical,466,1368,4,404,28,466,28,82,Week_9,9,122,244,0,Confirmed,DC,F1,Northwest Fulfillment Center - Seattle,Seattle,Northwest,47.6062,-122.3321,47.6062,-122.3321,31.66
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC4,Surgical & Mechanical,466,1368,4,404,28,466,28,82,Week_10,10,115,0,0,None,DC,F1,Northwest Fulfillment Center - Seattle,Seattle,Northwest,47.6062,-122.3321,47.6062,-122.3321,31.66
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC4,Surgical & Mechanical,466,1368,4,404,28,466,28,82,Week_11,11,103,291,0,Confirmed,DC,F1,Northwest Fulfillment Center - Seattle,Seattle,Northwest,47.6062,-122.3321,47.6062,-122.3321,31.66
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC4,Surgical & Mechanical,466,1368,4,404,28,466,28,82,Week_12,12,134,0,0,None,DC,F1,Northwest Fulfillment Center - Seattle,Seattle,Northwest,47.6062,-122.3321,47.6062,-122.3321,31.66
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC5,Surgical & Mechanical,360,1342,2,1339,28,180,14,104,Week_1,1,59,0,148,None,DC,F1,Southeast Distribution Center - Miami,Miami,Southeast,25.7617,-80.1918,25.7617,-80.1918,29.71
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC5,Surgical & Mechanical,360,1342,2,1339,28,180,14,104,Week_2,2,99,0,0,None,DC,F1,Southeast Distribution Center - Miami,Miami,Southeast,25.7617,-80.1918,25.7617,-80.1918,29.71
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC5,Surgical & Mechanical,360,1342,2,1339,28,180,14,104,Week_3,3,81,0,194,None,DC,F1,Southeast Distribution Center - Miami,Miami,Southeast,25.7617,-80.1918,25.7617,-80.1918,29.71
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC5,Surgical & Mechanical,360,1342,2,1339,28,180,14,104,Week_4,4,84,199,0,Confirmed,DC,F1,Southeast Distribution Center - Miami,Miami,Southeast,25.7617,-80.1918,25.7617,-80.1918,29.71
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC5,Surgical & Mechanical,360,1342,2,1339,28,180,14,104,Week_5,5,78,408,0,Confirmed,DC,F1,Southeast Distribution Center - Miami,Miami,Southeast,25.7617,-80.1918,25.7617,-80.1918,29.71
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC5,Surgical & Mechanical,360,1342,2,1339,28,180,14,104,Week_6,6,90,268,0,Confirmed,DC,F1,Southeast Distribution Center - Miami,Miami,Southeast,25.7617,-80.1918,25.7617,-80.1918,29.71
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC5,Surgical & Mechanical,360,1342,2,1339,28,180,14,104,Week_7,7,108,605,0,Confirmed,DC,F1,Southeast Distribution Center - Miami,Miami,Southeast,25.7617,-80.1918,25.7617,-80.1918,29.71
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC5,Surgical & Mechanical,360,1342,2,1339,28,180,14,104,Week_8,8,79,0,0,None,DC,F1,Southeast Distribution Center - Miami,Miami,Southeast,25.7617,-80.1918,25.7617,-80.1918,29.71
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC5,Surgical & Mechanical,360,1342,2,1339,28,180,14,104,Week_9,9,45,694,0,Confirmed,DC,F1,Southeast Distribution Center - Miami,Miami,Southeast,25.7617,-80.1918,25.7617,-80.1918,29.71
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC5,Surgical & Mechanical,360,1342,2,1339,28,180,14,104,Week_10,10,75,0,0,None,DC,F1,Southeast Distribution Center - Miami,Miami,Southeast,25.7617,-80.1918,25.7617,-80.1918,29.71
SKU_0003,Medical Device for SKU_0003,SM,C,1,DC5,Surgical & Mechanical,360,1342,2,1339,28,180,14,104,Week_11,11,96,0,101,None,DC,F1,Southeast Distribution Center - Miami,Miami,Southeast,25.7617,-80.1918,25.7617,-80.1918,29.71
